name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Polaromonas naphthalenivorans	216465	species	5366143	32	25	0.0
Stenotrophomonas rhizophila	216778	species	4198652	33	19	0.0
Bifidobacterium longum	216816	species	3861601	41	28	0.0
Spiroplasma chrysopicola	216933	species	1123322	25	14	0.0
Spiroplasma corruscae	216934	species	1204639	51	32	0.0
Spiroplasma culicicola	216935	species	1175131	23	14	0.0
Spiroplasma diminutum	216936	species	945296	22	12	0.0
Spiroplasma floricola	216937	species	1284130	28	19	0.0
Spiroplasma helicoides	216938	species	1326546	30	17	0.0
Spiroplasma litorale	216942	species	1225519	34	21	0.0
Spiroplasma sabaudiense	216944	species	1075953	13	11	0.0
Spiroplasma syrphidicola	216945	species	1107344	23	13	0.0
Spiroplasma turonicum	216946	species	2522749	43	35	0.0
Clostridium carboxidivorans	217159	species	5752782	109	80	0.0
Achromobacter spanius	217203	species	12765991	94	60	0.0
Achromobacter insolitus	217204	species	13385742	69	45	0.0
Pseudomonas antarctica	219572	species	6607040	40	27	0.0
Mesoplasma tabanidae	219745	species	846907	18	12	0.0
Sulfurospirillum sp. JPD-1	220622	species	2814086	8	5	0.0
Thalassospira xiamenensis	220697	species	4768950	28	23	0.0
Treponema putidum	221027	species	2800562	25	19	0.0
Phaeobacter inhibens	221822	species	29116598	85	50	0.0
Helicobacter sp. MIT 01-6242	222136	species	1594790	14	6	0.0
Mycobacterium chimaera	222805	species	49908161	40	13	0.0
Methylobacterium populi	223967	species	5896436	65	37	0.0
Methanobrevibacter sp. AbM4	224719	species	1998189	30	25	0.0
Geobacter bemidjiensis	225194	species	4615150	24	19	0.0
Corynebacterium halotolerans	225326	species	3222008	11	8	0.0
Shewanella psychrophila	225848	species	6353406	34	25	0.0
Comamonas kerstersii	225992	species	3547915	16	8	0.0
Mesoplasma syrphidae	225999	species	908214	19	10	0.0
Rickettsia heilongjiangensis	226665	species	1278471	6	0	0.0
Thermovibrio ammonificans	228745	species	1759526	7	7	0.0
Aster yellows witches'-broom phytoplasma	229545	species	723970	12	6	0.0
Halobiforma lacisalsi	229731	species	4381543	29	19	0.0
Methanobrevibacter millerae	230361	species	2543538	41	29	0.0
Dyella	231454	genus	0	1	0	0.0
Dyella japonica	231455	species	4831185	30	19	0.0
Belliella baltica	232259	species	4196595	37	32	0.0
Acidovorax sp. JS42	232721	species	4585154	45	14	0.0
Desulfitobacterium dichloroeliminans	233055	species	3624449	16	13	0.0
Kinetoplastibacterium blastocrithidii	233181	species	820033	61	40	0.0
Alteromonas stellipolaris	233316	species	9533996	39	21	0.0
Streptomyces sp. TN58	234612	species	7585034	41	22	0.0
Candidatus Midichloria mitochondrii	234827	species	1183732	12	8	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	39	6	0.0
Fastidiosipila sanguinis	236753	species	1785891	24	20	0.0
Pseudomonas alkylphenolica	237609	species	5764622	33	19	0.0
Pseudomonas psychrotolerans	237610	species	5386170	37	22	0.0
Clostridium estertheticum	238834	species	4785613	88	57	0.0
Akkermansia muciniphila	239935	species	2704690	12	7	0.0
Lactobacillus paracollinoides	240427	species	10733574	652	367	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	64	45	0.0
Rummeliibacillus stabekisii	241244	species	3420739	55	37	0.0
Crinalium epipsammum	241425	species	5620407	21	18	0.0
Ichthyobacterium seriolicida	242600	species	1921407	21	19	0.0
Luteibacter rhizovicinus	242606	species	4765486	23	14	0.0
Acidilobus saccharovorans	242703	species	1496453	4	2	0.0
endosymbiont 'TC1' of Trimyema compressum	243899	species	1622248	20	15	0.0
Klebsiella variicola	244366	species	22649226	145	26	0.0
Pseudomonas lurida	244566	species	6100532	39	8	0.0
Nautilia profundicola	244787	species	1676444	23	16	0.0
Loktanella vestfoldensis	245188	species	3987360	25	17	0.0
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	9	9	0.0
Staphylococcus equorum	246432	species	8544915	190	115	0.0
Bacteroides cellulosilyticus	246787	species	7084828	45	35	0.0
Thermococcus sp. AM4	246969	species	2086428	7	6	0.0
Pseudoalteromonas aliena	247523	species	4594697	40	23	0.0
Cupriavidus pinatubonensis	248026	species	7255290	48	28	0.0
Veillonella rodentium	248315	species	2041290	22	8	0.0
Haemophilus pittmaniae	249188	species	2181355	11	9	0.0
Cardinium endosymbiont of Encarsia pergandiella	249402	species	944930	8	6	0.0
Candidatus Blochmannia vafer	251535	species	722585	15	8	0.0
Candidatus Blochmannia chromaiodes	251542	species	791219	55	26	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6475100	203	144	0.0
Robiginitalea biformata	252307	species	3530383	22	17	0.0
Microbulbifer thermotolerans	252514	species	3938396	20	14	0.0
Mahella	252965	genus	0	1	0	0.0
Mahella australiensis	252966	species	3135972	32	26	0.0
Paraburkholderia phenoliruptrix	252970	species	7651131	53	10	0.0
Ethanoligenens	253238	genus	0	1	0	0.0
Ethanoligenens harbinense	253239	species	6018091	18	15	0.0
Owenweeksia hongkongensis	253245	species	4000057	32	22	0.0
Fictibacillus arsenicus	255247	species	4055461	62	38	0.0
Leuconostoc garlicum	255248	species	1715191	24	5	0.0
Parvularculaceae	255474	family	0	1	0	0.0
Chlorobaculum	256319	genus	0	1	0	0.0
Parvibaculum	256616	genus	0	1	0	0.0
Parvibaculum lavamentivorans	256618	species	3914745	44	34	0.0
Glutamicibacter arilaitensis	256701	species	3918308	36	21	0.0
Roseomonas gilardii	257708	species	5412463	51	32	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	22	7	0.0
Corynebacterium resistens	258224	species	2601311	14	9	0.0
Desulfatibacillum alkenivorans	259354	species	6517073	35	27	0.0
Dechloromonas aromatica	259537	species	4501104	31	26	0.0
Shewanella marisflavi	260364	species	4321452	19	14	0.0
Microbulbifer agarilyticus	260552	species	4255625	22	20	0.0
Campylobacter insulaenigrae	260714	species	1465081	22	18	0.0
Psychrobacter alimentarius	261164	species	3349444	22	18	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	24	18	0.0
Paraburkholderia phytofirmans	261302	species	8214658	55	32	0.0
Mycobacterium liflandii	261524	species	6399543	31	1	0.0
Kangiella koreensis	261964	species	2852073	11	8	0.0
Lysobacter gummosus	262324	species	6056618	88	53	0.0
Yersinia aleksiciae	263819	species	4000307	15	12	0.0
Trichormus variabilis	264691	species	7105752	40	23	0.0
Bacillus muralis	264697	species	5007018	34	23	0.0
[Pseudomonas] mesoacidophila	265293	species	7840830	44	22	0.0
Rhodopirellula	265488	genus	0	10	0	0.0
Rhodopirellula baltica	265606	species	7145576	26	18	0.0
Komagataeibacter nataicola	265960	species	3760301	20	17	0.0
Methylovorus glucosotrophus	266009	species	3082007	17	5	0.0
Chelativorans sp. BNC1	266779	species	4935185	26	20	0.0
Sphingorhabdus flavimaris	266812	species	3479724	17	14	0.0
Erythrobacter seohaensis	266951	species	2942673	13	10	0.0
Sphingopyxis granuli	267128	species	4679853	38	12	0.0
Lactobacillus zymae	267363	species	2734129	39	7	0.0
Pseudoalteromonas marina	267375	species	3441076	31	17	0.0
Lactobacillus kefiranofaciens	267818	species	2354088	213	145	0.0
Shewanellaceae	267890	family	0	1	0	0.0
Idiomarinaceae	267893	family	0	1	0	0.0
Nitratifractor salsuginis	269261	species	2101285	11	8	0.0
Methylobacterium aquaticum	270351	species	7557960	73	54	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	31	26	0.0
Shewanella sediminis	271097	species	5517674	20	18	0.0
Shewanella halifaxensis	271098	species	5226917	34	29	0.0
Ochrobactrum sp. A44	271865	species	5645291	34	22	0.0
Nostoc punctiforme	272131	species	9059191	52	36	0.0
Sphaerochaeta coccoides	273376	species	2227296	7	5	0.0
Chlorobaculum limnaeum	274537	species	2797276	14	10	0.0
Chlorobaculum parvum	274539	species	2289249	7	5	0.0
Thermococcus thioreducens	277988	species	2065932	8	8	0.0
Mesorhizobium sp. WSM1497	278153	species	7198121	43	14	0.0
Thermincola	278993	genus	0	1	0	0.0
Collimonas arenae	279058	species	15078336	60	44	0.0
Collimonas pratensis	279113	species	11315924	61	38	0.0
Microcella alkaliphila	279828	species	2702837	16	9	0.0
Nocardiopsis gilva	280236	species	6142152	27	18	0.0
Prosthecochloris sp. GSB1	281093	species	2468479	10	8	0.0
Candidatus Amoebophilus asiaticus	281120	species	1884364	22	15	0.0
Kosakonia radicincitans	283686	species	5905067	92	49	0.0
Pseudoalteromonas sp. Bsw20308	283699	species	4830226	36	15	0.0
Staphylococcus pseudintermedius	283734	species	4509494	285	141	0.0
Stackebrandtia nassauensis	283811	species	6841557	55	43	0.0
Phenylobacterium zucineum	284016	species	4379231	34	22	0.0
Alcanivorax dieselolei	285091	species	4928223	24	11	0.0
Streptomyces rubrolavendulae	285473	species	6543262	35	23	0.0
Segniliparus rotundus	286802	species	3157527	12	9	0.0
Alteromonas addita	287094	species	4649146	33	8	0.0
Bradyrhizobium sp. BTAi1	288000	species	8493513	64	36	0.0
Beggiatoa leptomitoformis	288004	species	8531582	21	19	0.0
[Clostridium] clariflavum	288965	species	4897678	52	39	0.0
Bacteroides helcogenes	290053	species	3998906	31	22	0.0
Arthrobacter sp. FB24	290399	species	5070478	29	18	0.0
Jannaschia sp. CCS1	290400	species	4404049	21	19	0.0
Photorhabdus asymbiotica	291112	species	5094138	38	33	0.0
Thermosediminibacter oceani	291990	species	2280035	13	7	0.0
Ruegeria sp. TM1040	292414	species	4153699	11	8	0.0
Dactylococcopsis salina	292566	species	3781008	31	18	0.0
Flavonifractor plautii	292800	species	3818478	11	7	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	22	16	0.0
Martelella mediterranea	293089	species	5693067	38	19	0.0
Haloquadratum walsbyi	293091	species	3219918	67	53	0.0
Bacillus altitudinis	293387	species	7610438	155	29	0.0
Methanobrevibacter olleyae	294671	species	2201192	32	27	0.0
Anoxybacillus amylolyticus	294699	species	3158269	42	27	0.0
Polaromonas sp. JS666	296591	species	5898676	43	31	0.0
Frankia sp. EAN1pec	298653	species	8982042	52	32	0.0
Frankia inefficax	298654	species	8815781	58	39	0.0
Pseudoalteromonas spongiae	298657	species	4925766	38	32	0.0
Tateyamaria omphalii	299262	species	4315457	30	21	0.0
Enterobacter ludwigii	299767	species	4952770	31	4	0.0
Microbacterium paludicola	300019	species	3410829	12	8	0.0
Glaciecola nitratireducens	300231	species	4134229	24	22	0.0
Bacillus lehensis	300825	species	3993073	51	35	0.0
Roseburia hominis	301301	species	3592125	25	17	0.0
Methanosaeta harundinacea	301375	species	2571034	9	8	0.0
Advenella mimigardefordensis	302406	species	4764126	29	23	0.0
Herminiimonas	303379	genus	0	1	0	0.0
Catenulispora acidiphila	304895	species	10467782	79	54	0.0
Staphylococcus simiae	308354	species	2643976	153	65	0.0
Rhodovulum sp. MB263	308754	species	4162560	26	13	0.0
Elizabethkingia	308865	genus	0	1	0	0.0
Persephonella marina	309805	species	1983966	28	22	0.0
Sulfurihydrogenibium azorense	309806	species	1640877	10	10	0.0
Candidatus Liberibacter americanus	309868	species	1195201	17	13	0.0
Deinococcus maricopensis	309887	species	3498530	19	11	0.0
Advenella kashmirensis	310575	species	4423879	17	13	0.0
Deinococcus deserti	310783	species	3855329	15	8	0.0
Paraburkholderia terrae	311230	species	10062489	75	32	0.0
Thermococcus kodakarensis	311400	species	2088737	6	4	0.0
Flavobacterium indicum	312277	species	2993089	36	24	0.0
Pseudomonas entomophila	312306	species	5888780	45	22	0.0
Croceibacter atlanticus	313588	species	2952962	34	22	0.0
Dokdonia sp. MED134	313590	species	3302548	32	20	0.0
Polaribacter sp. MED152	313598	species	2961474	42	36	0.0
Maribacter sp. HTCC2170	313603	species	3868304	35	29	0.0
Geobacter lovleyi	313985	species	3994874	15	12	0.0
Alteromonas mediterranea	314275	species	6976897	56	40	0.0
Pseudoalteromonas tunicata	314281	species	4959443	36	26	0.0
Psychromonas sp. CNPT3	314282	species	3052410	27	21	0.0
Pseudoxanthomonas suwonensis	314722	species	3655384	78	51	0.0
Spiroplasma eriocheiris	315358	species	1365235	35	12	0.0
Streptococcus gallolyticus	315405	species	2327151	1132	151	0.0
Leadbetterella byssophila	316068	species	4059653	16	14	0.0
Syntrophus aciditrophicus	316277	species	3179300	10	6	0.0
Synechococcus sp. RCC307	316278	species	2224914	13	10	0.0
Synechococcus sp. CC9902	316279	species	2234828	9	7	0.0
Nostoc sp. PCC 7107	317936	species	6329823	53	37	0.0
Gluconobacter albidus	318683	species	3369297	19	13	0.0
Nonlabens sediminis	319236	species	2835711	32	24	0.0
Neoasaia chiangmaiensis	320497	species	3407860	17	15	0.0
Cyclobacterium amurskyense	320787	species	6158829	54	43	0.0
Synechococcus sp. JA-3-3Ab	321327	species	2932766	13	10	0.0
Synechococcus sp. JA-2-3B'a(2-13)	321332	species	3046682	13	8	0.0
Dokdonella koreensis	323415	species	4446619	47	34	0.0
Paenibacillus sp. JDR-2	324057	species	7184930	33	22	0.0
Mesoplasma coleopterae	324078	species	800407	32	7	0.0
Bacillus infantis	324767	species	4884713	36	22	0.0
Coxiella endosymbiont of Amblyomma americanum	325775	species	656901	6	5	0.0
Dokdonia donghaensis	326320	species	3293944	34	18	0.0
Neisseria zoodegmatis	326523	species	2552522	22	16	0.0
Paraglaciecola psychrophila	326544	species	5413691	42	36	0.0
Candidatus Accumulibacter phosphatis	327160	species	5306133	38	26	0.0
Capnocytophaga leadbetteri	327575	species	2504023	17	15	0.0
Nonlabens dokdonensis	328515	species	3914632	33	26	0.0
Nitrospira defluvii	330214	species	4317083	6	4	0.0
Marinobacter psychrophilus	330734	species	3998597	20	11	0.0
Psychrobacter cryohalolentis	330922	species	3104871	23	5	0.0
Sphingobium indicum	332055	species	3945731	35	20	0.0
Sphingobium japonicum	332056	species	4424862	36	16	0.0
Candidatus Solibacter usitatus	332163	species	9965640	55	43	0.0
Truepera radiovictrix	332249	species	3260398	13	11	0.0
Exiguobacterium sibiricum	332410	species	3040786	14	6	0.0
Rhodococcus qingshengii	334542	species	6700013	16	3	0.0
Psychrobacter arcticus	334543	species	2650701	16	8	0.0
Methylobacterium oryzae	334852	species	6286629	39	6	0.0
Bradyrhizobium sp. S23321	335659	species	7231841	54	34	0.0
Thermovirga lienii	336261	species	1999646	9	7	0.0
Candidatus Sulcia	336809	genus	0	1	0	0.0
Candidatus Sulcia muelleri	336810	species	443143	17	8	0.0
Chlorobium chlorochromatii	337090	species	2572079	14	9	0.0
Gordonia sp. KTR9	337191	species	5885710	27	18	0.0
Rickettsia endosymbiont of Bemisia tabaci	337479	species	1378618	20	12	0.0
Nitrosopumilaceae	338190	family	0	3	0	0.0
Erwinia tasmaniensis	338565	species	4067864	33	20	0.0
Mycobacterium colombiense	339268	species	5581643	37	26	0.0
Actinoalloteichus hymeniacidonis	340345	species	6306386	29	16	0.0
Herbaspirillum hiltneri	341045	species	4965474	38	25	0.0
Burkholderia oklahomensis	342113	species	7224347	63	36	0.0
Thermococcus onnurineus	342948	species	1847607	5	4	0.0
Pyrococcus sp. NA2	342949	species	1861320	7	7	0.0
Geobacter pickeringii	345632	species	3618700	12	8	0.0
Zobellella denitrificans	347534	species	4174222	30	17	0.0
Psychrobacter sp. PRwf-1	349106	species	2995049	33	19	0.0
Micavibrio aeruginosavorus	349221	species	2470296	24	18	0.0
Corynebacterium marinum	349751	species	2729219	21	13	0.0
Alkalilimnicola ehrlichii	351052	species	3275944	14	8	0.0
Oscillibacter valericigenes	351091	species	4470622	21	17	0.0
Geobacter uraniireducens	351604	species	5136364	21	17	0.0
Xenorhabdus doucetiae	351671	species	4203651	24	19	0.0
Xenorhabdus hominickii	351679	species	4522699	29	19	0.0
Shewanella sp. W3-18-1	351745	species	4708380	21	9	0.0
Halostagnicola larsenii	353800	species	4131176	23	19	0.0
Niastella koreensis	354356	species	9033684	66	52	0.0
Bacteroides dorei	357276	species	5310365	25	17	0.0
Psychromonas ingrahamii	357794	species	4559598	33	27	0.0
Roseiflexus sp. RS-1	357808	species	5801598	43	30	0.0
Acidovorax sp. KKS102	358220	species	5196935	50	40	0.0
Methanoregula boonei	358766	species	2542943	10	10	0.0
Shewanella loihica	359303	species	4602594	20	18	0.0
Methylotenera mobilis	359408	species	2547570	13	9	0.0
Exiguobacterium sp. AT1b	360911	species	2999895	9	9	0.0
Altererythrobacter epoxidivorans	361183	species	2786256	13	11	0.0
Pseudarthrobacter phenanthrenivorans	361575	species	4535320	26	13	0.0
Streptomyces vietnamensis	362257	species	9153777	43	27	0.0
Spiroplasma cantharicola	362837	species	1179577	35	25	0.0
Pedobacter ginsengisoli	363852	species	5373360	47	31	0.0
Verminephrobacter eiseniae	364317	species	5597943	35	24	0.0
Granulibacter bethesdensis	364410	species	9065934	38	27	0.0
Pelosinus fermentans	365349	species	5380816	45	35	0.0
Paenibacillus sabinae	365617	species	5270569	44	31	0.0
Sulfurospirillum cavolei	366522	species	2698323	15	13	0.0
Caulobacter sp. K31	366602	species	5889399	41	25	0.0
Xanthomonas fuscans	366648	species	10301547	85	43	0.0
Xanthomonas alfalfae	366650	species	4967469	36	5	0.0
Yersinia similis	367190	species	4964409	30	13	0.0
Microbacterium sp. XT11	367477	species	3475315	17	12	0.0
Blattabacterium sp. (Periplaneta americana)	367488	species	640442	16	11	0.0
Blattabacterium sp. (Blatta orientalis)	367806	species	638184	15	12	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	85	15	0.0
Janthinobacterium svalbardensis	368607	species	6274078	69	42	0.0
Gallionella capsiferriformans	370405	species	3162471	24	18	0.0
Isoptericola dokdonensis	372663	species	3826972	22	13	0.0
Rivularia sp. PCC 7116	373994	species	8728773	84	68	0.0
Campylobacter cuniculorum	374106	species	1937768	13	9	0.0
Synechococcus sp. PCC 7003	374981	species	3345085	14	11	0.0
Synechococcus sp. PCC 73109	374982	species	3298676	26	0	0.0
Lactobacillus backii	375175	species	14123253	73	44	0.0
Janthinobacterium sp. Marseille	375286	species	4110251	19	15	0.0
Natranaerobius thermophilus	375929	species	3191453	32	23	0.0
Halotalea alkalilenta	376489	species	4387428	28	20	0.0
Bacteroides salanitronis	376805	species	4308663	19	18	0.0
Thermobacillus composti	377615	species	4355525	30	17	0.0
Cyanobacterium aponinum	379064	species	4176973	40	29	0.0
Streptomyces bingchenggensis	379067	species	11936683	67	43	0.0
Ruegeria mobilis	379347	species	4830028	29	20	0.0
Aciduliprofundum boonei	379547	species	1486778	15	12	0.0
Pseudomonas protegens	380021	species	8719743	85	63	0.0
Hydrogenobaculum sp. Y04AAS1	380749	species	1559514	11	3	0.0
Cycloclasticus sp. P1	385025	species	2363215	11	8	0.0
Candidatus Ruthia magnifica	386487	species	1160782	20	14	0.0
Moraxella bovoculi	386891	species	13620373	15	10	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	10	6	0.0
Sulfurovum sp. NBC37-1	387093	species	2562277	14	10	0.0
Halopiger xanaduensis	387343	species	4355268	17	7	0.0
Bartonella australis	388640	species	1596490	7	7	0.0
Pontibacter akesuensis	388950	species	4829559	23	20	0.0
Candidatus Protochlamydia naegleriophila	389348	species	3030375	14	11	0.0
Geosporobacter	390805	genus	0	1	0	0.0
Echinicola vietnamensis	390884	species	5608040	32	26	0.0
Ehrlichia sp. HF	391036	species	1148904	24	15	0.0
Lactobacillus crustorum	392416	species	2316479	43	25	0.0
Terriglobus roseus	392734	species	5227858	21	17	0.0
Pseudoalteromonas arctica	394751	species	4721971	39	21	0.0
Clostridium taeniosporum	394958	species	3503506	97	61	0.0
Coraliomargarita akajimensis	395922	species	3750771	10	10	0.0
Cyanothece sp. PCC 7425	395961	species	5786110	15	11	0.0
Cyanothece sp. PCC 8802	395962	species	4803347	35	8	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	7	5	0.0
Sphingomonas sanxanigenens	397260	species	6580298	67	50	0.0
Barnesiella viscericola	397865	species	3076856	12	8	0.0
Zunongwangia profunda	398743	species	5128187	37	32	0.0
Tessaracoccus flavescens	399497	species	3650768	14	9	0.0
Thermoanaerobacter sp. X514	399726	species	2457259	27	8	0.0
Enterobacter sp. 638	399742	species	4676461	37	19	0.0
Streptococcus merionis	400065	species	2384128	18	14	0.0
Pontibacter korlensis	400092	species	5462537	28	23	0.0
Lysinibacillus	400634	genus	0	1	0	0.0
Marinomonas sp. MWYL1	400668	species	5100344	25	18	0.0
Corynebacterium ureicelerivorans	401472	species	2328278	12	7	0.0
Candidatus Riesia pediculicola	401619	species	582127	11	7	0.0
Halobacillus mangrovi	402384	species	4142697	40	34	0.0
Virgibacillus sp. SK37	403957	species	3841730	39	28	0.0
Shewanella piezotolerans	404011	species	5396476	38	34	0.0
Anaeromyxobacter sp. Fw109-5	404589	species	5277990	25	20	0.0
Alicyclobacillus acidocaldarius	405212	species	3164867	41	31	0.0
Natrinema sp. J7-2	406552	species	3793615	18	13	0.0
Sphingobium sp. MI1205	407020	species	4619375	28	19	0.0
Salinicoccus halodurans	407035	species	2778379	71	39	0.0
Streptomyces xiamenensis	408015	species	5961401	48	36	0.0
Treponema pedis	409322	species	2889325	41	30	0.0
Calyptogena okutanii thioautotrophic gill symbiont	410330	species	1022154	16	12	0.0
Gramella forsetii	411153	species	3798465	36	27	0.0
Bacillus aryabhattai	412384	species	5254250	51	7	0.0
Thermosulfidibacter takaii	412593	species	1816670	8	7	0.0
Microterricola viridarii	412690	species	3689726	21	16	0.0
Paraburkholderia rhizoxinica	412963	species	3750138	19	9	0.0
Cronobacter	413496	genus	0	5	0	0.0
Cronobacter dublinensis	413497	species	4628405	64	26	0.0
Cronobacter muytjensii	413501	species	4364114	69	37	0.0
Cronobacter turicensis	413502	species	4599092	68	22	0.0
Cronobacter malonaticus	413503	species	4516853	438	351	0.0
Halalkalicoccus jeotgali	413810	species	3698650	11	7	0.0
[Polyangium] brachysporum	413882	species	6476147	57	43	0.0
Caldicellulosiruptor hydrothermalis	413888	species	2770676	34	12	0.0
Caldicellulosiruptor kronotskyensis	413889	species	2843785	42	19	0.0
Aureimonas	414371	genus	0	1	0	0.0
Paenibacillus donghaensis	414771	species	8542333	51	44	0.0
Planococcus donghaensis	414778	species	3319331	35	19	0.0
Catenulispora	414878	genus	0	1	0	0.0
Actinopolyspora erythraea	414996	species	5243930	31	22	0.0
Opitutae	414999	class	0	2	0	0.0
Pseudoxanthomonas spadix	415229	species	3452554	26	15	0.0
Natronomonas moolapensis	416273	species	2912573	14	11	0.0
Burkholderia sp. KJ006	416344	species	6629912	48	9	0.0
Enterococcus thailandicus	417368	species	2646250	59	44	0.0
Methanosarcina horonobensis	418008	species	5018607	36	25	0.0
Methylobacterium phyllosphaerae	418223	species	6316624	37	5	0.0
Azoarcus olearius	418699	species	4451751	34	5	0.0
Ochrobactrum pseudogrignonense	419475	species	4992805	17	8	0.0
Methanolobus psychrophilus	420950	species	3072769	8	8	0.0
Elusimicrobium minutum	423605	species	1643562	16	14	0.0
Rhizobium sp. IRBG74	424182	species	5464982	31	3	0.0
Methylobacterium sp. 4-46	426117	species	7737025	41	25	0.0
Desulfurivibrio alkaliphilus	427923	species	3097763	14	9	0.0
Pedobacter steynii	430522	species	6581659	57	52	0.0
Halorhabdus tiamatea	430914	species	3146160	9	7	0.0
Deinococcus peraridilitoris	432329	species	4513714	14	8	0.0
Lysobacter capsici	435897	species	12662306	84	50	0.0
Sulfurihydrogenibium sp. YO3AOP1	436114	species	1838442	27	21	0.0
Variovorax boronicumulans	436515	species	7137898	66	36	0.0
Granulosicoccus antarcticus	437505	species	7783862	34	29	0.0
Rhodobaca barguzinensis	441209	species	3899419	21	16	0.0
Xanthomonas perforans	442694	species	5122383	44	15	0.0
Geobacter sp. M18	443143	species	5277406	20	11	0.0
Geobacter sp. M21	443144	species	4745806	24	20	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	61	45	0.0
Brucella microti	444163	species	3337369	1	0	0.0
Chelatococcus daeguensis	444444	species	4095174	32	13	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	47	26	0.0
Pandoraea thiooxydans	445709	species	8928371	37	31	0.0
Dyella thiooxydans	445710	species	4227172	37	20	0.0
Adlercreutzia equolifaciens	446660	species	2862526	19	14	0.0
Niabella soli	446683	species	4697343	40	33	0.0
Acetobacter senegalensis	446692	species	3969909	17	12	0.0
Kocuria flava	446860	species	3638342	27	20	0.0
Anaeromyxobacter sp. K	447217	species	5061632	34	13	0.0
Simiduia agarivorans	447471	species	4300227	28	24	0.0
Croceicoccus marinus	450378	species	4109188	28	23	0.0
Nocardioides dokdonensis	450734	species	4376707	33	23	0.0
Desulfarculus	453229	genus	0	1	0	0.0
Desulfarculus baarsii	453230	species	3655731	22	16	0.0
Agromyces aureus	453304	species	4373124	24	18	0.0
Bdellovibrio exovorus	453816	species	2657893	12	10	0.0
Nocardia terpenica	455432	species	8918539	57	42	0.0
Thermus parvatiensis	456163	species	2016098	5	1	0.0
Xanthomonas euvesicatoria	456327	species	8169309	34	4	0.0
Candidatus Cloacimonas acidaminovorans	456827	species	2246820	32	24	0.0
Chloracidobacterium thermophilum	458033	species	3695372	17	13	0.0
Alkaliphilus oremlandii	461876	species	3123558	33	20	0.0
Bordetella flabilis	463014	species	5954318	42	29	0.0
Bordetella genomosp. 6	463024	species	5163295	46	18	0.0
Bordetella bronchialis	463025	species	11845675	51	33	0.0
Bordetella genomosp. 13	463040	species	5380929	42	28	0.0
Streptomyces sp. Mg1	465541	species	8716193	45	26	0.0
Steroidobacter denitrificans	465721	species	3467246	38	31	0.0
Singulisphaera	466152	genus	0	15	0	0.0
Singulisphaera acidiphila	466153	species	9755686	41	31	0.0
Ilumatobacter coccineus	467094	species	4830181	28	20	0.0
Pantoea vagans	470934	species	7020378	93	41	0.0
Geobacillus sp. WCH70	471223	species	3508804	34	14	0.0
Candidatus Desulforudis audaxviator	471827	species	2349476	12	9	0.0
Nitratireductor basaltis	472175	species	3357577	20	18	0.0
Devriesea agamarum	472569	species	2958880	10	8	0.0
Nitrosococcus watsonii	473531	species	3373286	10	9	0.0
Methanosphaerula palustris	475088	species	2922917	13	11	0.0
Francisella sp. MA067296	475375	species	1827930	36	26	0.0
Halomonas beimenensis	475662	species	4053030	29	23	0.0
Caldilineae	475962	class	0	1	0	0.0
Altererythrobacter ishigakiensis	476157	species	2673978	10	5	0.0
Modestobacter marinus	477641	species	5575517	44	27	0.0
Filimonas lacunae	477680	species	7814405	45	38	0.0
Calditerrivibrio nitroreducens	477976	species	2216552	20	15	0.0
Chloroflexus sp. Y-400-fl	480224	species	5268950	43	0	0.0
Myroides profundi	480520	species	4064534	45	24	0.0
Paenibacillus sp. Y412MC10	481743	species	7121665	36	26	0.0
Mycobacterium dioxanotrophicus	482462	species	8080416	42	26	0.0
Oscillatoria nigro-viridis	482564	species	8272254	34	25	0.0
Burkholderia lata	482957	species	17031116	109	50	0.0
Geoalkalibacter subterraneus	483547	species	3717645	17	16	0.0
Paenibacillus riograndensis	483937	species	7919576	31	17	0.0
Sphingobium sp. YBL2	484429	species	5427419	40	22	0.0
Pelosinus sp. UFO1	484770	species	5115410	55	42	0.0
Acinetobacter soli	487316	species	3636349	31	19	0.0
Serratia sp. SCBI	488142	species	5101896	54	10	0.0
Burkholderia latens	488446	species	6614478	41	12	0.0
Burkholderia contaminans	488447	species	8509249	58	22	0.0
Campylobacter peloridis	488546	species	1762793	23	18	0.0
Burkholderia metallica	488729	species	7424240	52	24	0.0
Burkholderia seminalis	488731	species	7648944	60	26	0.0
Burkholderia diffusa	488732	species	6857833	45	18	0.0
Marinobacter sp. BSs20148	490759	species	4063864	14	7	0.0
Bacillus velezensis	492670	species	16141041	684	403	0.0
Thermoanaerobacter pseudethanolicus	496866	species	2362816	16	0	0.0
